,junction_id,junction_type,x,y,z,isRoundabout,connections,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_connections,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
489,286801829,traffic_light,19828.85,17268.82,,False,"[[['-26657763', '26657763', '286801829', 't', 'o']], [['-26657763', '26657763', '286801829', 't', 'o']], [['31629871#4', '26657764', '29183037', 'r', 'o'], ['26657764', '-26657764', '286801829', 't', 'o']], [['31629871#4', '26657764', '29183037', 'r', 'o'], ['26657764', '-26657764', '286801829', 't', 'o']], [['26657759#2', '-26657759#3', '286801829', 't', 'o']]]",13.89,0.0,72.228,30.3730415994,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.unclassified']",8.2,5,,0,0,0,0,,0,0,5,2,8,0
490,286966148,traffic_light,12294.78,16899.36,,False,"[[['313598780#0', '24807215', '286966148', 's', 'o']], [['313598780#0', '24807215', '286966148', 's', 'o']], [['313598780#0', '24807215', '286966148', 's', 'o']]]",13.89,0.0,180.39,0.0,"['highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,3,,0,0,0,0,,0,0,3,2,0,0
491,287082663,traffic_light,5324.88,31955.25,,False,"[[['33275817#0', '-33275817#4', '287082663', 't', 'o']], [['-24044098#8', '24044098#6', '287082663', 't', 'o']], [['-26218049#1', '26218049#0', '287082663', 't', 'o']], [['24044098#0', '-24044098#5', '287082663', 't', 'o']]]",11.11,2.78,254.36,111.34965312,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,9,8,0
492,287597242,traffic_light,21215.56,9289.03,,False,"[[['25298808#0', '-25298808#19', 'GS_275555615', 't', 'o'], ['-25298808#19', '25298808#0', '287597242', 't', 'o']], [['132618681#8', '-132618681#9', '287597242', 't', 'o']], [['-132618681#15', '132618681#10', '287597242', 't', 'o']]]",10.1833333333,2.6210091356,325.533333333,271.485995997,"['highway.residential', 'highway.unclassified', 'highway.unclassified']",4.66666666667,3,,0,0,0,0,,0,0,0,5,3,0
493,2879961180,traffic_light,8728.54,17362.11,,False,"[[['20454502#8', '-20454502#10', '2879961180', 't', 'o']], [['-314053405#1', '314053405#0', '2879961180', 't', 'o']], [['-314053405#1', '314053405#0', '2879961180', 't', 'o']], [['59465729#4', '-59465729#5', '2879961180', 't', 'o']], [['314053404', '314053405#0', '2879961180', 's', 'o']], [['314053404', '314053405#0', '2879961180', 's', 'o']]]",13.89,0.0,180.13,173.507060663,"['highway.unclassified', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.5,6,,0,0,0,0,,0,0,4,1,24,0
494,288495829,traffic_light,10286.99,20879.72,,False,"[[['156146407#0', '160620556#0', 'GS_288495829', 's', 'o']], [['27589614#0', '27589614#4', 'cluster_1684337817_1684337839_288098706', 's', 'o'], ['27589614#4', '160620556#0', 'GS_288495829', 's', 'o']], [['27589614#0', '27589614#4', 'cluster_1684337817_1684337839_288098706', 's', 'o'], ['27589614#4', '160620556#0', 'GS_288495829', 's', 'o']]]",13.89,0.0,42.84,18.2857813615,"['highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,4,2,11,0
495,288805083,traffic_light,7672.69,32473.81,,False,"[[['-254260560#2', '254260560#0', 'GS_288805083', 't', 'o']], [['254260558#0', '26360364#0', 'GS_288805083', 'l', 'o']]]",8.33,0.0,117.81,36.98,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,8,1,0
496,28901059,traffic_light,23817.06,11791.73,,False,"[[['-259575793#1', '146242865', 'GS_28901059', 't', 'o']], [['-259575793#1', '146242865', 'GS_28901059', 't', 'o']], [['310367488#0', '146242865', 'GS_28901059', 's', 'o']], [['310367488#0', '146242865', 'GS_28901059', 's', 'o']], [['310367483#0', '146242865', 'GS_28901059', 'l', 'o']], [['310367483#0', '146242865', 'GS_28901059', 'l', 'o']]]",13.89,0.0,35.51,11.1657452356,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,6,,0,0,0,0,,0,0,3,2,12,0
497,289395387,traffic_light,5170.83,22055.97,,False,"[[['157740388#3', '-29210064#2', '289395387', 't', 'o']], [['157740388#3', '-29210064#2', '289395387', 't', 'o']], [['-29216541#1', '24680527#0', '289395387', 't', 'o']], [['-29210064#4', '29210064#3', '289395387', 't', 'o']], [['-29210064#4', '29210064#3', '289395387', 't', 'o']]]",18.33,2.22,1177.622,458.615864375,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.8,5,,0,0,0,0,,0,0,4,5,0,0
498,29008052,traffic_light,6601.52,18742.06,,False,"[[['128326635#0', '25185615', 'GS_29008052', 's', 'o']], [['128326635#0', '25185615', 'GS_29008052', 's', 'o']], [['318226756#0', '25185615', 'GS_29008052', 'l', 'o']], [['318226756#0', '25185615', 'GS_29008052', 'l', 'o']], [['318226756#0', '25185615', 'GS_29008052', 'l', 'o']], [['318226756#0', '25185615', 'GS_29008052', 'l', 'o']]]",14.8166666667,1.3105045678,59.66,0.325269119346,"['highway.motorway_link', 'highway.motorway_link', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",10.0,6,,0,0,0,0,,0,0,5,3,11,0
499,291553768,traffic_light,9256.93,16981.96,,True,"[[['26585615#1', '26585615#2', 'cluster_291553766_75208374', 's', 'o'], ['26585615#2', '49601983#2', 'GS_291553768', 's', 'o']], [['26585615#1', '26585615#2', 'cluster_291553766_75208374', 's', 'o'], ['26585615#2', '49601983#2', 'GS_291553768', 's', 'o']], [['50950222#0', '49601983#2', 'GS_291553768', 'l', 'o']]]",13.89,0.0,237.623333333,153.536452422,"['highway.secondary', 'highway.secondary', 'highway.secondary_link']",6.66666666667,3,,0,0,0,0,,0,0,3,1,1,0
500,2917188899,traffic_light,14365.77,14527.16,,False,"[[['155570092#0', '155570075#2', 'GS_2917188899', 's', 'o']], [['155570075#0', '155570075#2', 'GS_2917188899', 's', 'o']], [['155570075#0', '155570075#2', 'GS_2917188899', 's', 'o']]]",13.89,0.0,57.51,9.89949493661,"['highway.secondary', 'highway.primary', 'highway.primary']",8.33333333333,3,,0,0,0,0,,0,0,8,2,12,0
501,29183037,traffic_light,19786.17,17256.23,,False,"[[['26657764', '-26657764', '286801829', 't', 'o'], ['-26657764', '26657764', '29183037', 't', 'o']], [['26657764', '-26657764', '286801829', 't', 'o'], ['-26657764', '26657764', '29183037', 't', 'o']], [['31629871#4', '-31629871#6', '29183037', 't', 'o']], [['209682816#1', '-209682816#1', '29183037', 't', 'o']], [['209682816#1', '-209682816#1', '29183037', 't', 'o']]]",13.89,0.0,47.522,32.0456183588,"['highway.primary', 'highway.primary', 'highway.unclassified', 'highway.primary', 'highway.primary']",8.2,5,,0,0,0,0,,0,0,5,2,14,0
502,292322597,traffic_light,20435.78,17708.08,,False,"[[['26649610#1', '-26649610#1', '292322597', 't', 'o']], [['-26649610#2', '26649610#2', '292322597', 't', 'o']]]",13.89,0.0,58.96,6.55,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,2,1,0
503,292392127,traffic_light,20208.7,16285.97,,False,"[[['26658280#0', '26658175#2', 'GS_292392127', 's', 'o']], [['26658175#0', '26658175#2', 'GS_292392127', 's', 'o']]]",13.89,0.0,25.865,0.785,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,2,8,0
504,292400879,traffic_light,15044.38,14211.89,,False,"[[['37744227#0', '149664989#0', 'GS_292400879', 'l', 'o']], [['37744227#0', '149664989#0', 'GS_292400879', 'l', 'o']], [['20826917#0', '37374455#0', 'GS_436226897', 'l', 'o'], ['37374455#0', '149664989#0', 'GS_292400879', 's', 'o']], [['20826917#0', '37374455#0', 'GS_436226897', 'l', 'o'], ['37374455#0', '149664989#0', 'GS_292400879', 's', 'o']]]",13.89,0.0,26.37,1.77,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.residential']",5.5,4,,0,0,0,0,,0,0,2,2,14,0
505,292822580,traffic_light,4527.95,30963.11,,False,"[[['38317475#0', '184185934', 'GS_292822580', 's', 'o']], [['116462556#1', '184185934', 'GS_292822580', 's', 'o']]]",13.89,0.0,35.135,15.035,"['highway.tertiary_link', 'highway.tertiary']",5.5,2,,0,0,0,0,,0,0,7,9,0,0
506,29384482,traffic_light,22913.22,22564.37,,False,"[[['43681351#8', '-43681351#9', '29384482', 't', 'o']], [['43681351#8', '-43681351#9', '29384482', 't', 'o']], [['-7980760#1', '7980760#0', '29384482', 't', 'o']], [['-41216443#2', '41216443#0', '29384482', 't', 'o']], [['-41216443#2', '41216443#0', '29384482', 't', 'o']], [['24773388#12', '-24773388#12', '29384482', 't', 'o']]]",12.9633333333,2.07208965915,132.188333333,38.4976676422,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.5,6,,0,0,0,0,,0,0,2,0,3,0
507,29385005,traffic_light,21129.22,17867.06,,False,"[[['150466972#0', '-150466972#2', '31884231', 't', 'o'], ['-150466972#2', '150466972#0', '29385005', 't', 'o']], [['150466972#0', '-150466972#2', '31884231', 't', 'o'], ['-150466972#2', '150466972#0', '29385005', 't', 'o']], [['-147061807#0', '147061807#0', '29385005', 't', 'o']], [['209985251#1', '209985250#0', '277845413', 's', 'o'], ['209985250#0', '-209985250#1', '29385005', 't', 'o']], [['209985251#1', '209985250#0', '277845413', 's', 'o'], ['209985250#0', '-209985250#1', '29385005', 't', 'o']], [['-8437596#1', '8437596#0', '29385005', 't', 'o']], [['-8437596#1', '8437596#0', '29385005', 't', 'o']]]",13.89,0.0,203.692857143,114.715661369,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",7.71428571429,7,,0,0,0,0,,0,0,13,1,8,0
508,295102218,traffic_light,14918.12,18958.3,,False,"[[['-155602769', '155602769', '295102218', 't', 'o']], [['155602773#0', '134069942', 'GS_1474567438', 's', 'o'], ['134069942', '155602769', '295102218', 's', 'o']]]",13.89,0.0,40.635,14.245,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,2,1,0
509,295850595,traffic_light,9956.35,23864.42,,False,"[[['24442653#0', '28561856#0', 'GS_295850595', 's', 'o']], [['164825968#0', '28561856#0', 'GS_295850595', 's', 'o']]]",13.89,0.0,42.065,0.335,"['highway.tertiary_link', 'highway.tertiary']",5.5,2,,0,0,0,0,,0,0,7,2,1,0
510,296036777,traffic_light,14932.98,13820.64,,False,"[[['26658782#0', '9621343#0', 'cluster_432447584_449827_663715815_800823514', 'r', 'o'], ['9621343#0', '9621343#4', 'GS_296036777', 's', 'o']], [['26658782#0', '9621343#0', 'cluster_432447584_449827_663715815_800823514', 'r', 'o'], ['9621343#0', '9621343#4', 'GS_296036777', 's', 'o']], [['26658780#0', '9621343#4', 'GS_296036777', 's', 'o']], [['26658780#0', '9621343#4', 'GS_296036777', 's', 'o']]]",13.89,0.0,76.37,10.19,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,,0,0,0,0,,0,0,3,2,11,0
511,29631166,traffic_light,11458.11,23174.8,,False,"[[['-4661517#1', '4661517#0', '29631166', 't', 'o']], [['-77167047', '77167047', '29631166', 't', 'o']], [['-77167047', '77167047', '29631166', 't', 'o']], [['-32082255#1', '32082255#0', '29631166', 't', 'o']], [['232072456', '-232072456', '29631166', 't', 'o']], [['232072456', '-232072456', '29631166', 't', 'o']], [['232072456', '-232072456', '29631166', 't', 'o']]]",13.89,0.0,26.65,5.28918843356,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.57142857143,7,,0,0,0,0,,0,0,6,2,0,0
512,296411574,traffic_light,6359.14,31922.74,,False,"[[['27041346#0', '147221104', 'GS_296411574', 's', 'o']], [['98435090#0', '98435078#0', '75251251', 'l', 'o'], ['98435078#0', '147221104', 'GS_296411574', 's', 'o']], [['98435090#0', '98435078#0', '75251251', 'l', 'o'], ['98435078#0', '147221104', 'GS_296411574', 's', 'o']]]",13.89,0.0,29.5866666667,0.00942809041582,"['highway.primary_link', 'highway.tertiary', 'highway.tertiary']",6.66666666667,3,,0,0,0,0,,0,0,7,9,14,0
513,29643540,traffic_light,16637.53,28013.1,,False,"[[['208466847#0', '-208466847#2', '29643540', 't', 'o']], [['208466847#0', '-208466847#2', '29643540', 't', 'o']], [['-227581036', '304360939', '29643540', 't', 'o']], [['-304360936', '304360936', '29643540', 't', 'o']], [['5374994#1', '-5374994#1', '29643540', 't', 'o']]]",13.89,0.0,181.58,122.327075825,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.residential']",7.0,5,,0,0,0,0,,0,0,6,1,17,0
514,29643637,traffic_light,17128.86,28468.87,,False,"[[['-26493232#6', '26493232#3', '29643637', 't', 'o']], [['-26493232#6', '26493232#3', '29643637', 't', 'o']], [['5372299#2', '-5372299#3', '29643637', 't', 'o']], [['5372280#4', '26493232#0', '303115218', 'r', 'o'], ['26493232#0', '-26493232#2', '29643637', 't', 'o']], [['5372280#4', '26493232#0', '303115218', 'r', 'o'], ['26493232#0', '-26493232#2', '29643637', 't', 'o']], [['25169842#0', '-25169842#2', '29643637', 't', 'o']]]",13.89,0.0,254.708333333,101.451232359,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.unclassified']",7.5,6,,0,0,0,0,,0,0,6,1,12,0
515,296461262,traffic_light,21281.71,16976.63,,True,"[[['-27044539#4', '29217771#1', 'GS_296461262', 'r', 'o']], [['29217771#4', '29217771#1', 'GS_296461262', 's', 'o']]]",13.89,0.0,73.59,49.41,"['highway.residential', 'highway.residential']",4.0,2,,0,0,0,0,,0,0,0,0,1,0
516,29647775,traffic_light,19836.35,29457.23,,False,"[[['-4663590#0', '4663590#0', '29647775', 't', 'o']], [['-4663590#0', '4663590#0', '29647775', 't', 'o']], [['48807223#5', '-48807223#5', '29647775', 't', 'o']], [['48807223#5', '-48807223#5', '29647775', 't', 'o']], [['155842733#7', '-155842733#7', '29647775', 't', 'o']], [['155842733#7', '-155842733#7', '29647775', 't', 'o']]]",13.89,0.0,160.13,62.0835796863,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.33333333333,6,,0,0,0,0,,0,0,8,1,3,0
517,29647870,traffic_light,25279.4,29995.66,,False,"[[['53571297#2', '-53571297#2', '29647870', 't', 'o']], [['53571297#2', '-53571297#2', '29647870', 't', 'o']], [['-277425657#0', '277425657#0', '29647870', 't', 'o']], [['-277425657#0', '277425657#0', '29647870', 't', 'o']], [['-35416741#0', '35416741#0', '29647870', 't', 'o']], [['24830145#1', '-24830145#2', '29647870', 't', 'o']], [['24830145#1', '-24830145#2', '29647870', 't', 'o']]]",13.89,0.0,187.197142857,144.128199255,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",7.71428571429,7,,0,0,0,0,,0,0,13,1,7,0
518,29648210,traffic_light,16796.61,31349.09,,False,"[[['-5980423#0', '5980423#0', '29648210', 't', 'o']], [['176068068', '-176068068', '29648210', 't', 'o']]]",19.44,0.0,87.475,46.635,"['highway.secondary', 'highway.secondary']",7.0,2,,0,0,0,0,,0,0,3,3,11,0
519,29687078,traffic_light,26761.33,29932.46,,False,"[[['48418585', '-48418585', '29687078', 't', 'o']], [['48418585', '-48418585', '29687078', 't', 'o']], [['46098836#0', '-46098836#1', '29687078', 't', 'o']], [['-116000765#2', '116000765#0', '29687078', 't', 'o']], [['-116000765#2', '116000765#0', '29687078', 't', 'o']], [['4674496', '-4674496', '29687078', 't', 'o']], [['4674496', '-4674496', '29687078', 't', 'o']]]",13.89,0.0,180.544285714,61.3894241374,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary']",7.71428571429,7,,0,0,0,0,,0,0,13,1,7,0
520,298077043,traffic_light,13189.37,6784.84,,False,"[[['-29373048#3', '29373048#0', 'GS_298077043', 't', 'o']], [['27167316#3', '-27167316#7', 'GS_298077043', 't', 'o']], [['-27167316#10', '27167316#8', 'GS_298077043', 't', 'o']]]",13.89,0.0,79.7566666667,8.41211163872,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,,0,0,0,0,,0,0,0,2,14,0
521,29839173,traffic_light,19400.4,18709.0,,False,"[[['-8437610#1', '8437610#0', '29839173', 't', 'o']], [['-146512473#1', '146512473#0', '29839173', 't', 'o']], [['8437608#7', '-8437608#9', '29839173', 't', 'o']], [['146505402#2', '-146505402#3', '29839173', 't', 'o']]]",13.89,0.0,127.8425,47.8068339126,"['highway.residential', 'highway.unclassified', 'highway.unclassified', 'highway.unclassified']",4.75,4,,0,0,0,0,,0,0,0,2,24,0
522,29840507,traffic_light,18050.14,18025.21,,False,"[[['23823508#0', '247812629#0', '30254947', 'r', 'o'], ['247812629#0', '-247812629#3', 'GS_29840507', 't', 'o']], [['23823508#0', '247812629#0', '30254947', 'r', 'o'], ['247812629#0', '-247812629#3', 'GS_29840507', 't', 'o']], [['-247812629#7', '247812629#4', 'GS_29840507', 't', 'o']], [['-247812629#7', '247812629#4', 'GS_29840507', 't', 'o']], [['-23820845#3', '23820845#0', 'GS_29840507', 't', 'o']]]",12.778,2.224,94.09,14.1100177179,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4,5,,0,0,0,0,,0,0,2,0,1,0
523,300562843,traffic_light,14528.1,9214.32,,False,"[[['-151503319#1', '151503319#0', '300562843', 't', 'o']], [['142766458#6', '202527576#1', '1562372200', 'l', 'o'], ['202527576#1', '-202527577#0', '300562843', 't', 'o']], [['142766458#6', '202527576#1', '1562372200', 'l', 'o'], ['202527576#1', '-202527577#0', '300562843', 't', 'o']], [['202527577#1', '-202527577#5', '25984993', 't', 'o'], ['-202527577#5', '202527577#1', '300562843', 't', 'o']], [['202527577#1', '-202527577#5', '25984993', 't', 'o'], ['-202527577#5', '202527577#1', '300562843', 't', 'o']]]",13.89,0.0,160.5,124.974516922,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,,0,0,0,0,,0,0,2,1,1,0
524,30254947,traffic_light,18127.41,18084.57,,False,"[[['-4759576#1', '-4759599', '30254947', 't', 'o']], [['247812629#0', '-247812629#3', 'GS_29840507', 't', 'o'], ['-247812629#3', '247812629#0', '30254947', 't', 'o']], [['247812629#0', '-247812629#3', 'GS_29840507', 't', 'o'], ['-247812629#3', '247812629#0', '30254947', 't', 'o']], [['23823508#0', '-23823508#5', '30254947', 't', 'o']]]",13.89,0.0,140.2675,92.3818562746,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.25,4,,0,0,0,0,,0,0,2,1,1,0
525,303115218,traffic_light,16819.66,28375.13,,False,"[[['5372299#2', '-26493232#2', '29643637', 'l', 'o'], ['-26493232#2', '26493232#0', '303115218', 't', 'o']], [['5372299#2', '-26493232#2', '29643637', 'l', 'o'], ['-26493232#2', '26493232#0', '303115218', 't', 'o']], [['5372280#4', '-5372280#5', '303115218', 't', 'o']], [['4674654#1', '35442740', 'cluster_1945050178_249719844_249719848_7778943', 't', 'o'], ['35442740', '26493232#0', '303115218', 's', 'o']], [['4674654#1', '35442740', 'cluster_1945050178_249719844_249719848_7778943', 't', 'o'], ['35442740', '26493232#0', '303115218', 's', 'o']]]",13.89,0.0,175.598,129.002308568,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,1,1,0
526,304060346,traffic_light,17413.21,15413.89,,False,"[[['-27686548#1', '27686548#0', 'GS_304060346', 't', 'o']], [['31486670#0', '186406938#0', 'GS_304060346', 's', 'o']]]",11.11,2.78,99.41,64.59,"['highway.residential', 'highway.unclassified']",4.5,2,,0,0,0,0,,0,0,0,0,5,0
527,30457732,traffic_light,25761.39,969.7,,False,"[[['42555083#0', '-42555083#1', '30457732', 't', 'o']], [['92263455#1', '-92263455#4', '30457732', 't', 'o']], [['-42555082#2', '42555082#0', '30457732', 't', 'o']], [['-50511543', '6623153', '30457732', 't', 'o']]]",11.11,2.78,110.0475,13.7599334573,"['highway.residential', 'highway.primary', 'highway.residential', 'highway.primary']",6.5,4,,0,0,0,0,,0,0,6,7,8,0
528,30457734,traffic_light,26010.17,842.79,,False,"[[['-23574949#1', '23574949#0', '30457734', 't', 'o']], [['317820979#0', '50503789', '642405225', 's', 'o'], ['50503789', '-321971356#2', '30457734', 't', 'o']], [['-132715106#0', '-22393068#8', '30457734', 't', 'o']], [['-92263454#1', '92263454#0', '30457734', 't', 'o']]]",11.11,2.78,276.5375,190.359125257,"['highway.residential', 'highway.primary', 'highway.residential', 'highway.primary']",6.5,4,,0,0,0,0,,0,0,6,5,10,0
